"time","M","wB"
7.564,1.00000000000000000e+00,9.77202451355679500e+02
7.566,1.00000000000000000e+00,9.77225230088518515e+02
7.568,1.00000000000000000e+00,9.77247986065051919e+02
7.57,1.00000000000000000e+00,9.77270719307896911e+02
7.572,1.00000000000000000e+00,9.77293429839650003e+02
7.574,1.00000000000000000e+00,9.77316117682887466e+02
7.576,1.00000000000000000e+00,9.77338782860165452e+02
7.578,1.00000000000000000e+00,9.77361425394019534e+02
7.58,1.00000000000000000e+00,9.77384045306965277e+02
7.582,1.00000000000000000e+00,9.77406642621498122e+02
7.584,1.00000000000000000e+00,9.77429217360092935e+02
7.586,1.00000000000000000e+00,9.77451769545205025e+02
7.588,1.00000000000000000e+00,9.77474299199269126e+02
7.59,1.00000000000000000e+00,9.77496806344700303e+02
7.592,1.00000000000000000e+00,9.77519291003893500e+02
7.594,1.00000000000000000e+00,9.77541753199223422e+02
7.596,1.00000000000000000e+00,9.77564192953045335e+02
7.598,1.00000000000000000e+00,9.77586610287694270e+02
7.6,1.00000000000000000e+00,9.77609005225485475e+02
7.602,1.00000000000000000e+00,9.77631377788714531e+02
7.604,1.00000000000000000e+00,9.77653727999657008e+02
7.606,1.00000000000000000e+00,9.77676055880568811e+02
7.608,1.00000000000000000e+00,9.77698361453686289e+02
7.61,1.00000000000000000e+00,9.77720644741226010e+02
7.612,1.00000000000000000e+00,9.77742905765384876e+02
7.614,1.00000000000000000e+00,9.77765144548340345e+02
7.616,1.00000000000000000e+00,9.77787361112250096e+02
7.618,1.00000000000000000e+00,9.77809555479252595e+02
7.62,1.00000000000000000e+00,9.77831727671466638e+02
7.622,1.00000000000000000e+00,9.77853877710991583e+02
7.624,1.00000000000000000e+00,9.77876005619907460e+02
7.626,1.00000000000000000e+00,9.77898111420274859e+02
7.628,1.00000000000000000e+00,9.77920195134135270e+02
7.63,1.00000000000000000e+00,9.77942256783510516e+02
7.632,1.00000000000000000e+00,9.77964296390403433e+02
7.634,1.00000000000000000e+00,9.77986313976797760e+02
7.636,1.00000000000000000e+00,9.78008309564657679e+02
7.638,1.00000000000000000e+00,9.78030283175928730e+02
7.64,1.00000000000000000e+00,9.78052234832536897e+02
7.642,1.00000000000000000e+00,9.78074164556389292e+02
7.644,1.00000000000000000e+00,9.78096072369374156e+02
7.646,1.00000000000000000e+00,9.78117958293360630e+02
7.648,1.00000000000000000e+00,9.78139822350198756e+02
7.65,1.00000000000000000e+00,9.78161664561719817e+02
7.652,1.00000000000000000e+00,9.78183484949736453e+02
7.654,1.00000000000000000e+00,9.78205283536041975e+02
7.656,1.00000000000000000e+00,9.78227060342411164e+02
7.658,1.00000000000000000e+00,9.78248815390600271e+02
7.66,1.00000000000000000e+00,9.78270548702346559e+02
7.662,1.00000000000000000e+00,9.78292260299368536e+02
7.664,1.00000000000000000e+00,9.78313950203366176e+02
7.666,1.00000000000000000e+00,9.78335618436021036e+02
7.668,1.00000000000000000e+00,9.78357265018995918e+02
7.67,1.00000000000000000e+00,9.78378889973935088e+02
7.672,1.00000000000000000e+00,9.78400493322464285e+02
7.674,1.00000000000000000e+00,9.78422075086190944e+02
7.676,1.00000000000000000e+00,9.78443635286703966e+02
7.678,1.00000000000000000e+00,9.78465173945574065e+02
7.68,1.00000000000000000e+00,9.78486691084353311e+02
7.682,1.00000000000000000e+00,9.78508186724575694e+02
7.684,1.00000000000000000e+00,9.78529660887756791e+02
7.686,1.00000000000000000e+00,9.78551113595394327e+02
7.688,1.00000000000000000e+00,9.78572544868967270e+02
7.69,1.00000000000000000e+00,9.78593954729936854e+02
7.692,1.00000000000000000e+00,9.78615343199746007e+02
7.694,1.00000000000000000e+00,9.78636710299819811e+02
7.696,1.00000000000000000e+00,9.78658056051565040e+02
7.698,1.00000000000000000e+00,9.78679380476370625e+02
7.7,1.00000000000000000e+00,9.78700683595607416e+02
7.702,1.00000000000000000e+00,9.78721965430628643e+02
7.704,1.00000000000000000e+00,9.78743226002769234e+02
7.706,1.00000000000000000e+00,9.78764465333346493e+02
7.708,1.00000000000000000e+00,9.78785683443659877e+02
7.71,1.00000000000000000e+00,9.78806880354991335e+02
7.712,1.00000000000000000e+00,9.78828056088604512e+02
7.714,1.00000000000000000e+00,9.78849210665745886e+02
7.716,1.00000000000000000e+00,9.78870344107644087e+02
7.718,1.00000000000000000e+00,9.78891456435510008e+02
7.72,1.00000000000000000e+00,9.78912547670537151e+02
7.722,1.00000000000000000e+00,9.78933617833901394e+02
7.724,1.00000000000000000e+00,9.78954666946761108e+02
7.726,1.00000000000000000e+00,9.78975695030257157e+02
7.728,1.00000000000000000e+00,9.78996702105513009e+02
7.73,1.00000000000000000e+00,9.79017688193634854e+02
7.732,1.00000000000000000e+00,9.79038653315711372e+02
7.734,1.00000000000000000e+00,9.79059597492813964e+02
7.736,1.00000000000000000e+00,9.79080520745996751e+02
7.738,1.00000000000000000e+00,9.79101423096296685e+02
7.74,1.00000000000000000e+00,9.79122304564733440e+02
7.742,1.00000000000000000e+00,9.79143165172309637e+02
7.744,1.00000000000000000e+00,9.79164004940010500e+02
7.746,1.00000000000000000e+00,9.79184823888804431e+02
7.748,1.00000000000000000e+00,9.79205622039642776e+02
7.75,1.00000000000000000e+00,9.79226399413459717e+02
7.752,1.00000000000000000e+00,9.79247156031172494e+02
7.754,1.00000000000000000e+00,9.79267891913681410e+02
7.756,1.00000000000000000e+00,9.79288607081870055e+02
7.758,1.00000000000000000e+00,9.79309301556604964e+02
7.76,1.00000000000000000e+00,9.79329975358735851e+02
7.762,1.00000000000000000e+00,9.79350628509095714e+02
7.764,1.00000000000000000e+00,9.79371261028500726e+02
7.766,1.00000000000000000e+00,9.79391872937750463e+02
7.768,1.00000000000000000e+00,9.79412464257627676e+02
7.77,1.00000000000000000e+00,9.79433035008898628e+02
7.772,1.00000000000000000e+00,9.79453585212312987e+02
7.774,1.00000000000000000e+00,9.79474114888603708e+02
7.776,1.00000000000000000e+00,9.79494624058487375e+02
7.778,1.00000000000000000e+00,9.79515112742663973e+02
7.78,1.00000000000000000e+00,9.79535580961817118e+02
7.782,1.00000000000000000e+00,9.79556028736614053e+02
7.784,1.00000000000000000e+00,9.79576456087705537e+02
7.786,1.00000000000000000e+00,9.79596863035726074e+02
7.788,1.00000000000000000e+00,9.79617249601293906e+02
7.79,1.00000000000000000e+00,9.79637615805010910e+02
7.792,1.00000000000000000e+00,9.79657961667462928e+02
7.794,1.00000000000000000e+00,9.79678287209219320e+02
7.796,1.00000000000000000e+00,9.79698592450833644e+02
7.798,1.00000000000000000e+00,9.79718877412843085e+02
7.8,1.00000000000000000e+00,9.79739142115768914e+02
7.802,1.00000000000000000e+00,9.79759386580116256e+02
7.804,1.00000000000000000e+00,9.79779610826374551e+02
7.806,1.00000000000000000e+00,9.79799814875016750e+02
7.808,1.00000000000000000e+00,9.79819998746500460e+02
7.81,1.00000000000000000e+00,9.79840162461266914e+02
7.812,1.00000000000000000e+00,9.79860306039741886e+02
7.814,1.00000000000000000e+00,9.79880429502335119e+02
7.816,1.00000000000000000e+00,9.79900532869440781e+02
7.818,1.00000000000000000e+00,9.79920616161437010e+02
7.82,1.00000000000000000e+00,9.79940679398686711e+02
7.822,1.00000000000000000e+00,9.79960722601536531e+02
7.824,1.00000000000000000e+00,9.79980745790318224e+02
7.826,1.00000000000000000e+00,9.80000748985347286e+02
7.828,1.00000000000000000e+00,9.80020732206924094e+02
7.83,1.00000000000000000e+00,9.80040695475333564e+02
7.832,1.00000000000000000e+00,9.80060638810844807e+02
7.834,1.00000000000000000e+00,9.80080562233711703e+02
7.836,1.00000000000000000e+00,9.80100465764172895e+02
7.838,1.00000000000000000e+00,9.80120349422451341e+02
7.84,1.00000000000000000e+00,9.80140213228755101e+02
7.842,1.00000000000000000e+00,9.80160057203276665e+02
7.844,1.00000000000000000e+00,9.80179881366193285e+02
7.846,1.00000000000000000e+00,9.80199685737667096e+02
7.848,1.00000000000000000e+00,9.80219470337845223e+02
7.85,1.00000000000000000e+00,9.80239235186859446e+02
7.852,1.00000000000000000e+00,9.80258980304826537e+02
7.854,1.00000000000000000e+00,9.80278705711848147e+02
7.856,1.00000000000000000e+00,9.80298411428011264e+02
7.858,1.00000000000000000e+00,9.80318097473387297e+02
7.86,1.00000000000000000e+00,9.80337763868033335e+02
7.862,1.00000000000000000e+00,9.80357410631991115e+02
7.864,1.00000000000000000e+00,9.80377037785287939e+02
7.866,1.00000000000000000e+00,9.80396645347935873e+02
7.868,1.00000000000000000e+00,9.80416233339932433e+02
7.87,1.00000000000000000e+00,9.80435801781260352e+02
7.872,1.00000000000000000e+00,9.80455350691887816e+02
7.874,1.00000000000000000e+00,9.80474880091768000e+02
7.876,1.00000000000000000e+00,9.80494390000839758e+02
7.878,1.00000000000000000e+00,9.80513880439027162e+02
7.88,1.00000000000000000e+00,9.80533351426239847e+02
7.882,1.00000000000000000e+00,9.80552802982372896e+02
7.884,1.00000000000000000e+00,9.80572235127306840e+02
7.886,1.00000000000000000e+00,9.80591647880907999e+02
7.888,1.00000000000000000e+00,9.80611041263028028e+02
7.89,1.00000000000000000e+00,9.80630415293504257e+02
7.892,1.00000000000000000e+00,9.80649769992159918e+02
7.894,1.00000000000000000e+00,9.80669105378803692e+02
7.896,1.00000000000000000e+00,9.80688421473230164e+02
7.898,1.00000000000000000e+00,9.80707718295219593e+02
7.9,1.00000000000000000e+00,9.80726995864538253e+02
7.902,1.00000000000000000e+00,9.80746254200938097e+02
7.904,1.00000000000000000e+00,9.80765493324156978e+02
7.906,1.00000000000000000e+00,9.80784713253918767e+02
7.908,1.00000000000000000e+00,9.80803914009933237e+02
7.91,1.00000000000000000e+00,9.80823095611896520e+02
7.912,1.00000000000000000e+00,9.80842258079490193e+02
7.914,1.00000000000000000e+00,9.80861401432382422e+02
7.916,1.00000000000000000e+00,9.80880525690227159e+02
7.918,1.00000000000000000e+00,9.80899630872664943e+02
7.92,1.00000000000000000e+00,9.80918716999322100e+02
7.922,1.00000000000000000e+00,9.80937784089811316e+02
7.924,1.00000000000000000e+00,9.80956832163731747e+02
7.926,1.00000000000000000e+00,9.80975861240668678e+02
7.928,1.00000000000000000e+00,9.80994871340193640e+02
7.93,1.00000000000000000e+00,9.81013862481864976e+02
7.932,1.00000000000000000e+00,9.81032834685227044e+02
7.934,1.00000000000000000e+00,9.81051787969810789e+02
7.936,1.00000000000000000e+00,9.81070722355133739e+02
7.938,1.00000000000000000e+00,9.81089637860700009e+02
7.94,1.00000000000000000e+00,9.81108534506000069e+02
7.942,1.00000000000000000e+00,9.81127412310511318e+02
7.944,1.00000000000000000e+00,9.81146271293697509e+02
7.946,1.00000000000000000e+00,9.81165111475009212e+02
7.948,1.00000000000000000e+00,9.81183932873883919e+02
7.95,1.00000000000000000e+00,9.81202735509745708e+02
7.952,1.00000000000000000e+00,9.81221519402005242e+02
7.954,1.00000000000000000e+00,9.81240284570060567e+02
7.956,1.00000000000000000e+00,9.81259031033296196e+02
7.958,1.00000000000000000e+00,9.81277758811083686e+02
7.96,1.00000000000000000e+00,9.81296467922781630e+02
7.962,1.00000000000000000e+00,9.81315158387735437e+02
7.964,1.00000000000000000e+00,9.81333830225277666e+02
7.966,1.00000000000000000e+00,9.81352483454728144e+02
7.968,1.00000000000000000e+00,9.81371118095393513e+02
7.97,1.00000000000000000e+00,9.81389734166567564e+02
7.972,1.00000000000000000e+00,9.81408331687531586e+02
7.974,1.00000000000000000e+00,9.81426910677553678e+02
7.976,1.00000000000000000e+00,9.81445471155889663e+02
7.978,1.00000000000000000e+00,9.81464013141782175e+02
7.98,1.00000000000000000e+00,9.81482536654461569e+02
7.982,1.00000000000000000e+00,9.81501041713145469e+02
7.984,1.00000000000000000e+00,9.81519528337038878e+02
7.986,1.00000000000000000e+00,9.81537996545334181e+02
7.988,1.00000000000000000e+00,9.81556446357211485e+02
7.99,1.00000000000000000e+00,9.81574877791838048e+02
7.992,1.00000000000000000e+00,9.81593290868369195e+02
7.994,1.00000000000000000e+00,9.81611685605947400e+02
7.996,1.00000000000000000e+00,9.81630062023702976e+02
7.998,1.00000000000000000e+00,9.81648420140753956e+02
8,1.00000000000000000e+00,9.81666759976206095e+02
8.002,1.00000000000000000e+00,9.81685081549152869e+02
8.004,1.00000000000000000e+00,9.81703384878675365e+02
8.006,1.00000000000000000e+00,9.81721669983842730e+02
8.008,1.00000000000000000e+00,9.81739936883712062e+02
8.01,1.00000000000000000e+00,9.81758185597328065e+02
8.012,1.00000000000000000e+00,9.81776416143723623e+02
8.014,1.00000000000000000e+00,9.81794628541919451e+02
8.016,1.00000000000000000e+00,9.81812822810924331e+02
8.018,1.00000000000000000e+00,9.81830998969735333e+02
8.02,1.00000000000000000e+00,9.81849157037337363e+02
8.022,1.00000000000000000e+00,9.81867297032703391e+02
8.024,1.00000000000000000e+00,9.81885418974794788e+02
8.026,1.00000000000000000e+00,9.81903522882560992e+02
8.028,1.00000000000000000e+00,9.81921608774939727e+02
8.03,1.00000000000000000e+00,9.81939676670857125e+02
8.032,1.00000000000000000e+00,9.81957726589227491e+02
8.034,1.00000000000000000e+00,9.81975758548953536e+02
8.036,1.00000000000000000e+00,9.81993772568926261e+02
8.038,1.00000000000000000e+00,9.82011768668025297e+02
8.04,1.00000000000000000e+00,9.82029746865118682e+02
8.042,1.00000000000000000e+00,9.82047707179062968e+02
8.044,1.00000000000000000e+00,9.82065649628703113e+02
8.046,1.00000000000000000e+00,9.82083574232872934e+02
8.048,1.00000000000000000e+00,9.82101481010394650e+02
8.05,1.00000000000000000e+00,9.82119369980079227e+02
8.052,1.00000000000000000e+00,9.82137241160726262e+02
8.054,1.00000000000000000e+00,9.82155094571124437e+02
8.056,1.00000000000000000e+00,9.82172930230050611e+02
8.058,1.00000000000000000e+00,9.82190748156271070e+02
8.06,1.00000000000000000e+00,9.82208548368540391e+02
8.062,1.00000000000000000e+00,9.82226330318355508e+02
8.064,1.00000000000000000e+00,9.82244086728600337e+02
8.066,1.00000000000000000e+00,9.82261825357553562e+02
8.068,1.00000000000000000e+00,9.82279546223014336e+02
8.07,1.00000000000000000e+00,9.82297249342767486e+02
8.072,1.00000000000000000e+00,9.82314934734582948e+02
8.074,1.00000000000000000e+00,9.82332602416216332e+02
8.076,1.00000000000000000e+00,9.82350252405408696e+02
8.078,1.00000000000000000e+00,9.82367884719886547e+02
8.08,1.00000000000000000e+00,9.82385499377362066e+02
8.082,1.00000000000000000e+00,9.82403096395532771e+02
8.084,1.00000000000000000e+00,9.82420675792081965e+02
8.086,1.00000000000000000e+00,9.82438237584678632e+02
8.088,1.00000000000000000e+00,9.82455781790977426e+02
8.09,1.00000000000000000e+00,9.82473308428618452e+02
8.092,1.00000000000000000e+00,9.82490817515227832e+02
8.094,1.00000000000000000e+00,9.82508309068417248e+02
8.096,1.00000000000000000e+00,9.82525783105784512e+02
8.098,1.00000000000000000e+00,9.82543239644912887e+02
8.1,1.00000000000000000e+00,9.82560678703371536e+02
8.102,1.00000000000000000e+00,9.82578100298715867e+02
8.104,1.00000000000000000e+00,9.82595504448486849e+02
8.106,1.00000000000000000e+00,9.82612891170211469e+02
8.108,1.00000000000000000e+00,9.82630260481402843e+02
8.11,1.00000000000000000e+00,9.82647612399559989e+02
8.112,1.00000000000000000e+00,9.82664946942167944e+02
8.114,1.00000000000000000e+00,9.82682264126697987e+02
8.116,1.00000000000000000e+00,9.82699563970607301e+02
8.118,1.00000000000000000e+00,9.82716846491339311e+02
8.12,1.00000000000000000e+00,9.82734111706323688e+02
8.122,1.00000000000000000e+00,9.82751359632976346e+02
8.124,1.00000000000000000e+00,9.82768590288699102e+02
8.126,1.00000000000000000e+00,9.82785803690880357e+02
8.128,1.00000000000000000e+00,9.82802999856894758e+02
8.13,1.00000000000000000e+00,9.82820178804103193e+02
8.132,1.00000000000000000e+00,9.82837340549853138e+02
8.134,1.00000000000000000e+00,9.82854485111478084e+02
8.136,1.00000000000000000e+00,9.82871612506298220e+02
8.138,1.00000000000000000e+00,9.82888722751620207e+02
8.14,1.00000000000000000e+00,9.82905815864737065e+02
8.142,1.00000000000000000e+00,9.82922891862928395e+02
8.144,1.00000000000000000e+00,9.82939950763460274e+02
8.146,1.00000000000000000e+00,9.82956992583585588e+02
8.148,1.00000000000000000e+00,9.82974017340543583e+02
8.15,1.00000000000000000e+00,9.82991025051560314e+02
8.152,1.00000000000000000e+00,9.83008015733848424e+02
8.154,1.00000000000000000e+00,9.83024989404607254e+02
8.156,1.00000000000000000e+00,9.83041946081022843e+02
8.158,1.00000000000000000e+00,9.83058885780268270e+02
8.16,1.00000000000000000e+00,9.83075808519503198e+02
8.162,1.00000000000000000e+00,9.83092714315873991e+02
8.164,1.00000000000000000e+00,9.83109603186514278e+02
8.166,1.00000000000000000e+00,9.83126475148544159e+02
8.168,1.00000000000000000e+00,9.83143330219070890e+02
8.17,1.00000000000000000e+00,9.83160168415188764e+02
8.172,1.00000000000000000e+00,9.83176989753978773e+02
8.174,1.00000000000000000e+00,9.83193794252509292e+02
8.176,1.00000000000000000e+00,9.83210581927835506e+02
8.178,1.00000000000000000e+00,9.83227352796999753e+02
8.18,1.00000000000000000e+00,9.83244106877031527e+02
8.182,1.00000000000000000e+00,9.83260844184947359e+02
8.184,1.00000000000000000e+00,9.83277564737751050e+02
8.186,1.00000000000000000e+00,9.83294268552433664e+02
8.188,1.00000000000000000e+00,9.83310955645973422e+02
8.19,1.00000000000000000e+00,9.83327626035335811e+02
8.192,1.00000000000000000e+00,9.83344279737473698e+02
8.194,1.00000000000000000e+00,9.83360916769327105e+02
8.196,1.00000000000000000e+00,9.83377537147823773e+02
8.198,1.00000000000000000e+00,9.83394140889878486e+02
8.2,1.00000000000000000e+00,9.83410728012393747e+02
8.202,1.00000000000000000e+00,9.83427298532259215e+02
8.204,1.00000000000000000e+00,9.83443852466352268e+02
8.206,1.00000000000000000e+00,9.83460389831537782e+02
8.208,1.00000000000000000e+00,9.83476910644668237e+02
8.21,1.00000000000000000e+00,9.83493414922583497e+02
8.212,1.00000000000000000e+00,9.83509902682111374e+02
8.214,1.00000000000000000e+00,9.83526373940066833e+02
8.216,1.00000000000000000e+00,9.83542828713253130e+02
8.218,1.00000000000000000e+00,9.83559267018460673e+02
8.22,1.00000000000000000e+00,9.83575688872468163e+02
8.222,1.00000000000000000e+00,9.83592094292041565e+02
8.224,1.00000000000000000e+00,9.83608483293934910e+02
8.226,1.00000000000000000e+00,9.83624855894890175e+02
8.228,1.00000000000000000e+00,9.83641212111636946e+02
8.23,1.00000000000000000e+00,9.83657551960892988e+02
8.232,1.00000000000000000e+00,9.83673875459363671e+02
8.234,1.00000000000000000e+00,9.83690182623742658e+02
8.236,1.00000000000000000e+00,9.83706473470711330e+02
8.238,1.00000000000000000e+00,9.83722748016939477e+02
8.24,1.00000000000000000e+00,9.83739006279084492e+02
8.242,1.00000000000000000e+00,9.83755248273792176e+02
8.244,1.00000000000000000e+00,9.83771474017696391e+02
8.246,1.00000000000000000e+00,9.83787683527418949e+02
8.248,1.00000000000000000e+00,9.83803876819570291e+02
8.25,1.00000000000000000e+00,9.83820053910748584e+02
8.252,1.00000000000000000e+00,9.83836214817540508e+02
8.254,1.00000000000000000e+00,9.83852359556521151e+02
8.256,1.00000000000000000e+00,9.83868488144253547e+02
8.258,1.00000000000000000e+00,9.83884600597289250e+02
8.26,1.00000000000000000e+00,9.83900696932168444e+02
8.262,1.00000000000000000e+00,9.83916777165419262e+02
8.264,1.00000000000000000e+00,9.83932841313558697e+02
8.266,1.00000000000000000e+00,9.83948889393091918e+02
8.268,1.00000000000000000e+00,9.83964921420512610e+02
8.27,1.00000000000000000e+00,9.83980937412303206e+02
8.272,1.00000000000000000e+00,9.83996937384934540e+02
8.274,1.00000000000000000e+00,9.84012921354866080e+02
8.276,1.00000000000000000e+00,9.84028889338545923e+02
8.278,1.00000000000000000e+00,9.84044841352410685e+02
8.28,1.00000000000000000e+00,9.84060777412886068e+02
8.282,1.00000000000000000e+00,9.84076697536385950e+02
8.284,1.00000000000000000e+00,9.84092601739313523e+02
8.286,1.00000000000000000e+00,9.84108490038060268e+02
8.288,1.00000000000000000e+00,9.84124362449006753e+02
8.29,1.00000000000000000e+00,9.84140218988522406e+02
8.292,1.00000000000000000e+00,9.84156059672965398e+02
8.294,1.00000000000000000e+00,9.84171884518682873e+02
8.296,1.00000000000000000e+00,9.84187693542010948e+02
8.298,1.00000000000000000e+00,9.84203486759274824e+02
8.3,1.00000000000000000e+00,9.84219264186788337e+02
8.302,1.00000000000000000e+00,9.84235025840854746e+02
8.304,1.00000000000000000e+00,9.84250771737766058e+02
8.306,1.00000000000000000e+00,9.84266501893803820e+02
8.308,1.00000000000000000e+00,9.84282216325238210e+02
8.31,1.00000000000000000e+00,9.84297915048328832e+02
8.312,1.00000000000000000e+00,9.84313598079324493e+02
8.314,1.00000000000000000e+00,9.84329265434463082e+02
8.316,1.00000000000000000e+00,9.84344917129972032e+02
8.318,1.00000000000000000e+00,9.84360553182067633e+02
8.32,1.00000000000000000e+00,9.84376173606955945e+02
8.322,1.00000000000000000e+00,9.84391778420831997e+02
8.324,1.00000000000000000e+00,9.84407367639880363e+02
8.326,1.00000000000000000e+00,9.84422941280275154e+02
8.328,1.00000000000000000e+00,9.84438499358179797e+02
8.33,1.00000000000000000e+00,9.84454041889747032e+02
8.332,1.00000000000000000e+00,9.84469568891119479e+02
8.334,1.00000000000000000e+00,9.84485080378429075e+02
8.336,1.00000000000000000e+00,9.84500576367797180e+02
8.338,1.00000000000000000e+00,9.84516056875335039e+02
8.34,1.00000000000000000e+00,9.84531521917143436e+02
8.342,1.00000000000000000e+00,9.84546971509312812e+02
8.344,1.00000000000000000e+00,9.84562405667923258e+02
8.346,1.00000000000000000e+00,9.84577824409044524e+02
8.348,1.00000000000000000e+00,9.84593227748736354e+02
8.35,1.00000000000000000e+00,9.84608615703048144e+02
8.352,1.00000000000000000e+00,9.84623988288019063e+02
8.354,1.00000000000000000e+00,9.84639345519678272e+02
8.356,1.00000000000000000e+00,9.84654687414044588e+02
8.358,1.00000000000000000e+00,9.84670013987127049e+02
8.36,1.00000000000000000e+00,9.84685325254924351e+02
8.362,1.00000000000000000e+00,9.84700621233425409e+02
8.364,1.00000000000000000e+00,9.84715901938609022e+02
8.366,1.00000000000000000e+00,9.84731167386443985e+02
8.368,1.00000000000000000e+00,9.84746417592889202e+02
8.37,1.00000000000000000e+00,9.84761652573893912e+02
8.372,1.00000000000000000e+00,9.84776872345397123e+02
8.374,1.00000000000000000e+00,9.84792076923328068e+02
8.376,1.00000000000000000e+00,9.84807266323606655e+02
8.378,1.00000000000000000e+00,9.84822440562142333e+02
8.38,1.00000000000000000e+00,9.84837599654835117e+02
8.382,1.00000000000000000e+00,9.84852743617575584e+02
8.384,1.00000000000000000e+00,9.84867872466244307e+02
8.386,1.00000000000000000e+00,9.84882986216712197e+02
8.388,1.00000000000000000e+00,9.84898084884840728e+02
8.39,1.00000000000000000e+00,9.84913168486481709e+02
8.392,1.00000000000000000e+00,9.84928237037477402e+02
8.394,1.00000000000000000e+00,9.84943290553660518e+02
8.396,1.00000000000000000e+00,9.84958329050854331e+02
8.398,1.00000000000000000e+00,9.84973352544872796e+02
8.4,1.00000000000000000e+00,9.84988361051520201e+02
8.402,1.00000000000000000e+00,9.85003354586591399e+02
8.404,1.00000000000000000e+00,9.85018333165872264e+02
8.406,1.00000000000000000e+00,9.85033296805139003e+02
8.408,1.00000000000000000e+00,9.85048245520158616e+02
8.41,1.00000000000000000e+00,9.85063179326688896e+02
8.412,1.00000000000000000e+00,9.85078098240478312e+02
8.414,1.00000000000000000e+00,9.85093002277266123e+02
8.416,1.00000000000000000e+00,9.85107891452782496e+02
8.418,1.00000000000000000e+00,9.85122765782748502e+02
8.42,1.00000000000000000e+00,9.85137625282876002e+02
8.422,1.00000000000000000e+00,9.85152469968867649e+02
8.424,1.00000000000000000e+00,9.85167299856417458e+02
8.426,1.00000000000000000e+00,9.85182114961210004e+02
8.428,1.00000000000000000e+00,9.85196915298921112e+02
8.43,1.00000000000000000e+00,9.85211700885217510e+02
8.432,1.00000000000000000e+00,9.85226471735757286e+02
8.434,1.00000000000000000e+00,9.85241227866189206e+02
8.436,1.00000000000000000e+00,9.85255969292153623e+02
8.438,1.00000000000000000e+00,9.85270696029281680e+02
8.44,1.00000000000000000e+00,9.85285408093196111e+02
8.442,1.00000000000000000e+00,9.85300105499510437e+02
8.444,1.00000000000000000e+00,9.85314788263829882e+02
8.446,1.00000000000000000e+00,9.85329456401750804e+02
8.448,1.00000000000000000e+00,9.85344109928860689e+02
8.45,1.00000000000000000e+00,9.85358748860738615e+02
8.452,1.00000000000000000e+00,9.85373373212955130e+02
8.454,1.00000000000000000e+00,9.85387983001072030e+02
8.456,1.00000000000000000e+00,9.85402578240642583e+02
8.458,1.00000000000000000e+00,9.85417158947211533e+02
8.46,1.00000000000000000e+00,9.85431725136315322e+02
8.462,1.00000000000000000e+00,9.85446276823481753e+02
8.464,1.00000000000000000e+00,9.85460814024230217e+02
8.466,1.00000000000000000e+00,9.85475336754071805e+02
8.468,1.00000000000000000e+00,9.85489845028509308e+02
8.47,1.00000000000000000e+00,9.85504338863037106e+02
8.472,1.00000000000000000e+00,9.85518818273141164e+02
8.474,1.00000000000000000e+00,9.85533283274299492e+02
8.476,1.00000000000000000e+00,9.85547733881981571e+02
8.478,1.00000000000000000e+00,9.85562170111648811e+02
8.48,1.00000000000000000e+00,9.85576591978754550e+02
8.482,1.00000000000000000e+00,9.85590999498743827e+02
8.484,1.00000000000000000e+00,9.85605392687053723e+02
8.486,1.00000000000000000e+00,9.85619771559113019e+02
8.488,1.00000000000000000e+00,9.85634136130342881e+02
8.49,1.00000000000000000e+00,9.85648486416155947e+02
8.492,1.00000000000000000e+00,9.85662822431957125e+02
8.494,1.00000000000000000e+00,9.85677144193143590e+02
8.496,1.00000000000000000e+00,9.85691451715104336e+02
8.498,1.00000000000000000e+00,9.85705745013220394e+02
8.5,1.00000000000000000e+00,9.85720024102865182e+02
8.502,1.00000000000000000e+00,9.85734288999404271e+02
8.504,1.00000000000000000e+00,9.85748539718195275e+02
8.506,1.00000000000000000e+00,9.85762776274588191e+02
8.508,1.00000000000000000e+00,9.85776998683925171e+02
8.51,1.00000000000000000e+00,9.85791206961540865e+02
8.512,1.00000000000000000e+00,9.85805401122762078e+02
8.514,1.00000000000000000e+00,9.85819581182908109e+02
8.516,1.00000000000000000e+00,9.85833747157290645e+02
8.518,1.00000000000000000e+00,9.85847899061213639e+02
8.52,1.00000000000000000e+00,9.85862036909973654e+02
8.522,1.00000000000000000e+00,9.85876160718859865e+02
8.524,1.00000000000000000e+00,9.85890270503153602e+02
8.526,1.00000000000000000e+00,9.85904366278129260e+02
8.528,1.00000000000000000e+00,9.85918448059053276e+02
8.53,1.00000000000000000e+00,9.85932515861185266e+02
8.532,1.00000000000000000e+00,9.85946569699776887e+02
8.534,1.00000000000000000e+00,9.85960609590073091e+02
8.536,1.00000000000000000e+00,9.85974635547311095e+02
8.538,1.00000000000000000e+00,9.85988647586721186e+02
8.54,1.00000000000000000e+00,9.86002645723526030e+02
8.542,1.00000000000000000e+00,9.86016629972941473e+02
8.544,1.00000000000000000e+00,9.86030600350176201e+02
8.546,1.00000000000000000e+00,9.86044556870431393e+02
8.548,1.00000000000000000e+00,9.86058499548901636e+02
8.55,1.00000000000000000e+00,9.86072428400774015e+02
8.552,1.00000000000000000e+00,9.86086343441228792e+02
8.554,1.00000000000000000e+00,9.86100244685439179e+02
8.556,1.00000000000000000e+00,9.86114132148571571e+02
8.558,1.00000000000000000e+00,9.86128005845785196e+02
8.56,1.00000000000000000e+00,9.86141865792232466e+02
