"time","M","wB"
5.454,1.00000000000000000e+00,9.34580350660835506e+02
5.455,1.00000000000000000e+00,9.34613027718027524e+02
5.456,1.00000000000000000e+00,9.34645688428800327e+02
5.457,1.00000000000000000e+00,9.34678332801637112e+02
5.458,1.00000000000000000e+00,9.34710960845018690e+02
5.459,1.00000000000000000e+00,9.34743572567423257e+02
5.46,1.00000000000000000e+00,9.34776167977326168e+02
5.461,1.00000000000000000e+00,9.34808747083199933e+02
5.462,1.00000000000000000e+00,9.34841309893514790e+02
5.463,1.00000000000000000e+00,9.34873856416737908e+02
5.464,1.00000000000000000e+00,9.34906386661334295e+02
5.465,1.00000000000000000e+00,9.34938900635765890e+02
5.466,1.00000000000000000e+00,9.34971398348492016e+02
5.467,1.00000000000000000e+00,9.35003879807969611e+02
5.468,1.00000000000000000e+00,9.35036345022652768e+02
5.469,1.00000000000000000e+00,9.35068794000992852e+02
5.47,1.00000000000000000e+00,9.35101226751438844e+02
5.471,1.00000000000000000e+00,9.35133643282436992e+02
5.472,1.00000000000000000e+00,9.35166043602430932e+02
5.473,1.00000000000000000e+00,9.35198427719861570e+02
5.474,1.00000000000000000e+00,9.35230795643167426e+02
5.475,1.00000000000000000e+00,9.35263147380784176e+02
5.476,1.00000000000000000e+00,9.35295482941145110e+02
5.477,1.00000000000000000e+00,9.35327802332680676e+02
5.478,1.00000000000000000e+00,9.35360105563818820e+02
5.479,1.00000000000000000e+00,9.35392392642985214e+02
5.48,1.00000000000000000e+00,9.35424663578602463e+02
5.481,1.00000000000000000e+00,9.35456918379090780e+02
5.482,1.00000000000000000e+00,9.35489157052867881e+02
5.483,1.00000000000000000e+00,9.35521379608348866e+02
5.484,1.00000000000000000e+00,9.35553586053946219e+02
5.485,1.00000000000000000e+00,9.35585776398069925e+02
5.486,1.00000000000000000e+00,9.35617950649127351e+02
5.487,1.00000000000000000e+00,9.35650108815523254e+02
5.488,1.00000000000000000e+00,9.35682250905660226e+02
5.489,1.00000000000000000e+00,9.35714376927937678e+02
5.49,1.00000000000000000e+00,9.35746486890752976e+02
5.491,1.00000000000000000e+00,9.35778580802500869e+02
5.492,1.00000000000000000e+00,9.35810658671573378e+02
5.493,1.00000000000000000e+00,9.35842720506360138e+02
5.494,1.00000000000000000e+00,9.35874766315248280e+02
5.495,1.00000000000000000e+00,9.35906796106622437e+02
5.496,1.00000000000000000e+00,9.35938809888864625e+02
5.497,1.00000000000000000e+00,9.35970807670354475e+02
5.498,1.00000000000000000e+00,9.36002789459468886e+02
5.499,1.00000000000000000e+00,9.36034755264582600e+02
5.5,1.00000000000000000e+00,9.36066705094067629e+02
5.501,1.00000000000000000e+00,9.36098638956293485e+02
5.502,1.00000000000000000e+00,9.36130556859627404e+02
5.503,1.00000000000000000e+00,9.36162458812433783e+02
5.504,1.00000000000000000e+00,9.36194344823075085e+02
5.505,1.00000000000000000e+00,9.36226214899910701e+02
5.506,1.00000000000000000e+00,9.36258069051297980e+02
5.507,1.00000000000000000e+00,9.36289907285591653e+02
5.508,1.00000000000000000e+00,9.36321729611143837e+02
5.509,1.00000000000000000e+00,9.36353536036304604e+02
5.51,1.00000000000000000e+00,9.36385326569421295e+02
5.511,1.00000000000000000e+00,9.36417101218838752e+02
5.512,1.00000000000000000e+00,9.36448859992899543e+02
5.513,1.00000000000000000e+00,9.36480602899943619e+02
5.514,1.00000000000000000e+00,9.36512329948308889e+02
5.515,1.00000000000000000e+00,9.36544041146330301e+02
5.516,1.00000000000000000e+00,9.36575736502340760e+02
5.517,1.00000000000000000e+00,9.36607416024670670e+02
5.518,1.00000000000000000e+00,9.36639079721647931e+02
5.519,1.00000000000000000e+00,9.36670727601598173e+02
5.52,1.00000000000000000e+00,9.36702359672844523e+02
5.521,1.00000000000000000e+00,9.36733975943707719e+02
5.522,1.00000000000000000e+00,9.36765576422506228e+02
5.523,1.00000000000000000e+00,9.36797161117555902e+02
5.524,1.00000000000000000e+00,9.36828730037170430e+02
5.525,1.00000000000000000e+00,9.36860283189660890e+02
5.526,1.00000000000000000e+00,9.36891820583336312e+02
5.527,1.00000000000000000e+00,9.36923342226503109e+02
5.528,1.00000000000000000e+00,9.36954848127465311e+02
5.529,1.00000000000000000e+00,9.36986338294524785e+02
5.53,1.00000000000000000e+00,9.37017812735980783e+02
5.531,1.00000000000000000e+00,9.37049271460130399e+02
5.532,1.00000000000000000e+00,9.37080714475268337e+02
5.533,1.00000000000000000e+00,9.37112141789687030e+02
5.534,1.00000000000000000e+00,9.37143553411676294e+02
5.535,1.00000000000000000e+00,9.37174949349524013e+02
5.536,1.00000000000000000e+00,9.37206329611515343e+02
5.537,1.00000000000000000e+00,9.37237694205933508e+02
5.538,1.00000000000000000e+00,9.37269043141059001e+02
5.539,1.00000000000000000e+00,9.37300376425170384e+02
5.54,1.00000000000000000e+00,9.37331694066543605e+02
5.541,1.00000000000000000e+00,9.37362996073452450e+02
5.542,1.00000000000000000e+00,9.37394282454168547e+02
5.543,1.00000000000000000e+00,9.37425553216960907e+02
5.544,1.00000000000000000e+00,9.37456808370096383e+02
5.545,1.00000000000000000e+00,9.37488047921839780e+02
5.546,1.00000000000000000e+00,9.37519271880453175e+02
5.547,1.00000000000000000e+00,9.37550480254196714e+02
5.548,1.00000000000000000e+00,9.37581673051328039e+02
5.549,1.00000000000000000e+00,9.37612850280102862e+02
5.55,1.00000000000000000e+00,9.37644011948774278e+02
5.551,1.00000000000000000e+00,9.37675158065593109e+02
5.552,1.00000000000000000e+00,9.37706288638808360e+02
5.553,1.00000000000000000e+00,9.37737403676666190e+02
5.554,1.00000000000000000e+00,9.37768503187411056e+02
5.555,1.00000000000000000e+00,9.37799587179284686e+02
5.556,1.00000000000000000e+00,9.37830655660526986e+02
5.557,1.00000000000000000e+00,9.37861708639375479e+02
5.558,1.00000000000000000e+00,9.37892746124065297e+02
5.559,1.00000000000000000e+00,9.37923768122829529e+02
5.56,1.00000000000000000e+00,9.37954774643898986e+02
5.561,1.00000000000000000e+00,9.37985765695502323e+02
5.562,1.00000000000000000e+00,9.38016741285865919e+02
5.563,1.00000000000000000e+00,9.38047701423213994e+02
5.564,1.00000000000000000e+00,9.38078646115768493e+02
5.565,1.00000000000000000e+00,9.38109575371749315e+02
5.566,1.00000000000000000e+00,9.38140489199373974e+02
5.567,1.00000000000000000e+00,9.38171387606857820e+02
5.568,1.00000000000000000e+00,9.38202270602414274e+02
5.569,1.00000000000000000e+00,9.38233138194254252e+02
5.57,1.00000000000000000e+00,9.38263990390586628e+02
5.571,1.00000000000000000e+00,9.38294827199618226e+02
5.572,1.00000000000000000e+00,9.38325648629553484e+02
5.573,1.00000000000000000e+00,9.38356454688595022e+02
5.574,1.00000000000000000e+00,9.38387245384942730e+02
5.575,1.00000000000000000e+00,9.38418020726794907e+02
5.576,1.00000000000000000e+00,9.38448780722347578e+02
5.577,1.00000000000000000e+00,9.38479525379794381e+02
5.578,1.00000000000000000e+00,9.38510254707326908e+02
5.579,1.00000000000000000e+00,9.38540968713134930e+02
5.58,1.00000000000000000e+00,9.38571667405405606e+02
5.581,1.00000000000000000e+00,9.38602350792324387e+02
5.582,1.00000000000000000e+00,9.38633018882074452e+02
5.583,1.00000000000000000e+00,9.38663671682836707e+02
5.584,1.00000000000000000e+00,9.38694309202790123e+02
5.585,1.00000000000000000e+00,9.38724931450111626e+02
5.586,1.00000000000000000e+00,9.38755538432975868e+02
5.587,1.00000000000000000e+00,9.38786130159555455e+02
5.588,1.00000000000000000e+00,9.38816706638021060e+02
5.589,1.00000000000000000e+00,9.38847267876540968e+02
5.59,1.00000000000000000e+00,9.38877813883281760e+02
5.591,1.00000000000000000e+00,9.38908344666407515e+02
5.592,1.00000000000000000e+00,9.38938860234080721e+02
5.593,1.00000000000000000e+00,9.38969360594461250e+02
5.594,1.00000000000000000e+00,9.38999845755707383e+02
5.595,1.00000000000000000e+00,9.39030315725975129e+02
5.596,1.00000000000000000e+00,9.39060770513418447e+02
5.597,1.00000000000000000e+00,9.39091210126189253e+02
5.598,1.00000000000000000e+00,9.39121634572437415e+02
5.599,1.00000000000000000e+00,9.39152043860310869e+02
5.6,1.00000000000000000e+00,9.39182437997955276e+02
5.601,1.00000000000000000e+00,9.39212816993514593e+02
5.602,1.00000000000000000e+00,9.39243180855130504e+02
5.603,1.00000000000000000e+00,9.39273529590942644e+02
5.604,1.00000000000000000e+00,9.39303863209088831e+02
5.605,1.00000000000000000e+00,9.39334181717704610e+02
5.606,1.00000000000000000e+00,9.39364485124923931e+02
5.607,1.00000000000000000e+00,9.39394773438878246e+02
5.608,1.00000000000000000e+00,9.39425046667697416e+02
5.609,1.00000000000000000e+00,9.39455304819508910e+02
5.61,1.00000000000000000e+00,9.39485547902438611e+02
5.611,1.00000000000000000e+00,9.39515775924610239e+02
5.612,1.00000000000000000e+00,9.39545988894145353e+02
5.613,1.00000000000000000e+00,9.39576186819163809e+02
5.614,1.00000000000000000e+00,9.39606369707783415e+02
5.615,1.00000000000000000e+00,9.39636537568120048e+02
5.616,1.00000000000000000e+00,9.39666690408287423e+02
5.617,1.00000000000000000e+00,9.39696828236397437e+02
5.618,1.00000000000000000e+00,9.39726951060560054e+02
5.619,1.00000000000000000e+00,9.39757058888883421e+02
5.62,1.00000000000000000e+00,9.39787151729473408e+02
5.621,1.00000000000000000e+00,9.39817229590434067e+02
5.622,1.00000000000000000e+00,9.39847292479867747e+02
5.623,1.00000000000000000e+00,9.39877340405874634e+02
5.624,1.00000000000000000e+00,9.39907373376552869e+02
5.625,1.00000000000000000e+00,9.39937391399999115e+02
5.626,1.00000000000000000e+00,9.39967394484307647e+02
5.627,1.00000000000000000e+00,9.39997382637571150e+02
5.628,1.00000000000000000e+00,9.40027355867880146e+02
5.629,1.00000000000000000e+00,9.40057314183323456e+02
5.63,1.00000000000000000e+00,9.40087257591987964e+02
5.631,1.00000000000000000e+00,9.40117186101958623e+02
5.632,1.00000000000000000e+00,9.40147099721318455e+02
5.633,1.00000000000000000e+00,9.40176998458148546e+02
5.634,1.00000000000000000e+00,9.40206882320528393e+02
5.635,1.00000000000000000e+00,9.40236751316535333e+02
5.636,1.00000000000000000e+00,9.40266605454244882e+02
5.637,1.00000000000000000e+00,9.40296444741730738e+02
5.638,1.00000000000000000e+00,9.40326269187064781e+02
5.639,1.00000000000000000e+00,9.40356078798316844e+02
5.64,1.00000000000000000e+00,9.40385873583555167e+02
5.641,1.00000000000000000e+00,9.40415653550845946e+02
5.642,1.00000000000000000e+00,9.40445418708253669e+02
5.643,1.00000000000000000e+00,9.40475169063840895e+02
5.644,1.00000000000000000e+00,9.40504904625668246e+02
5.645,1.00000000000000000e+00,9.40534625401794870e+02
5.646,1.00000000000000000e+00,9.40564331400277638e+02
5.647,1.00000000000000000e+00,9.40594022629171832e+02
5.648,1.00000000000000000e+00,9.40623699096531027e+02
5.649,1.00000000000000000e+00,9.40653360810406866e+02
5.65,1.00000000000000000e+00,9.40683007778849060e+02
5.651,1.00000000000000000e+00,9.40712640009905613e+02
5.652,1.00000000000000000e+00,9.40742257511622938e+02
5.653,1.00000000000000000e+00,9.40771860292045289e+02
5.654,1.00000000000000000e+00,9.40801448359215442e+02
5.655,1.00000000000000000e+00,9.40831021721174125e+02
5.656,1.00000000000000000e+00,9.40860580385960589e+02
5.657,1.00000000000000000e+00,9.40890124361611925e+02
5.658,1.00000000000000000e+00,9.40919653656163860e+02
5.659,1.00000000000000000e+00,9.40949168277650074e+02
5.66,1.00000000000000000e+00,9.40978668234102656e+02
5.661,1.00000000000000000e+00,9.41008153533551763e+02
5.662,1.00000000000000000e+00,9.41037624184025844e+02
5.663,1.00000000000000000e+00,9.41067080193551760e+02
5.664,1.00000000000000000e+00,9.41096521570154550e+02
5.665,1.00000000000000000e+00,9.41125948321857322e+02
5.666,1.00000000000000000e+00,9.41155360456681706e+02
5.667,1.00000000000000000e+00,9.41184757982647511e+02
5.668,1.00000000000000000e+00,9.41214140907772844e+02
5.669,1.00000000000000000e+00,9.41243509240073877e+02
5.67,1.00000000000000000e+00,9.41272862987565532e+02
5.671,1.00000000000000000e+00,9.41302202158260457e+02
5.672,1.00000000000000000e+00,9.41331526760170163e+02
5.673,1.00000000000000000e+00,9.41360836801303890e+02
5.674,1.00000000000000000e+00,9.41390132289669623e+02
5.675,1.00000000000000000e+00,9.41419413233273531e+02
5.676,1.00000000000000000e+00,9.41448679640119849e+02
5.677,1.00000000000000000e+00,9.41477931518211562e+02
5.678,1.00000000000000000e+00,9.41507168875549610e+02
5.679,1.00000000000000000e+00,9.41536391720133452e+02
5.68,1.00000000000000000e+00,9.41565600059960843e+02
5.681,1.00000000000000000e+00,9.41594793903027721e+02
5.682,1.00000000000000000e+00,9.41623973257328544e+02
5.683,1.00000000000000000e+00,9.41653138130856178e+02
5.684,1.00000000000000000e+00,9.41682288531601557e+02
5.685,1.00000000000000000e+00,9.41711424467554252e+02
5.686,1.00000000000000000e+00,9.41740545946702014e+02
5.687,1.00000000000000000e+00,9.41769652977031001e+02
5.688,1.00000000000000000e+00,9.41798745566525895e+02
5.689,1.00000000000000000e+00,9.41827823723169331e+02
5.69,1.00000000000000000e+00,9.41856887454942694e+02
5.691,1.00000000000000000e+00,9.41885936769825776e+02
5.692,1.00000000000000000e+00,9.41914971675796437e+02
5.693,1.00000000000000000e+00,9.41943992180831287e+02
5.694,1.00000000000000000e+00,9.41972998292905118e+02
5.695,1.00000000000000000e+00,9.42001990019990899e+02
5.696,1.00000000000000000e+00,9.42030967370060694e+02
5.697,1.00000000000000000e+00,9.42059930351084176e+02
5.698,1.00000000000000000e+00,9.42088878971029885e+02
5.699,1.00000000000000000e+00,9.42117813237864880e+02
5.7,1.00000000000000000e+00,9.42146733159554174e+02
5.701,1.00000000000000000e+00,9.42175638744061644e+02
5.702,1.00000000000000000e+00,9.42204529999349347e+02
5.703,1.00000000000000000e+00,9.42233406933377864e+02
5.704,1.00000000000000000e+00,9.42262269554106297e+02
5.705,1.00000000000000000e+00,9.42291117869492155e+02
5.706,1.00000000000000000e+00,9.42319951887491129e+02
5.707,1.00000000000000000e+00,9.42348771616057775e+02
5.708,1.00000000000000000e+00,9.42377577063144713e+02
5.709,1.00000000000000000e+00,9.42406368236703543e+02
5.71,1.00000000000000000e+00,9.42435145144683702e+02
5.711,1.00000000000000000e+00,9.42463907795033606e+02
5.712,1.00000000000000000e+00,9.42492656195699738e+02
5.713,1.00000000000000000e+00,9.42521390354627556e+02
5.714,1.00000000000000000e+00,9.42550110279760588e+02
5.715,1.00000000000000000e+00,9.42578815979040883e+02
5.716,1.00000000000000000e+00,9.42607507460409238e+02
5.717,1.00000000000000000e+00,9.42636184731804747e+02
5.718,1.00000000000000000e+00,9.42664847801165138e+02
5.719,1.00000000000000000e+00,9.42693496676426435e+02
5.72,1.00000000000000000e+00,9.42722131365523410e+02
5.721,1.00000000000000000e+00,9.42750751876389131e+02
5.722,1.00000000000000000e+00,9.42779358216955416e+02
5.723,1.00000000000000000e+00,9.42807950395152488e+02
5.724,1.00000000000000000e+00,9.42836528418908983e+02
5.725,1.00000000000000000e+00,9.42865092296152511e+02
5.726,1.00000000000000000e+00,9.42893642034808636e+02
5.727,1.00000000000000000e+00,9.42922177642801785e+02
5.728,1.00000000000000000e+00,9.42950699128054907e+02
5.729,1.00000000000000000e+00,9.42979206498489589e+02
5.73,1.00000000000000000e+00,9.43007699762025823e+02
5.731,1.00000000000000000e+00,9.43036178926582124e+02
5.732,1.00000000000000000e+00,9.43064644000075873e+02
5.733,1.00000000000000000e+00,9.43093094990422628e+02
5.734,1.00000000000000000e+00,9.43121531905536813e+02
5.735,1.00000000000000000e+00,9.43149954753331258e+02
5.736,1.00000000000000000e+00,9.43178363541717658e+02
5.737,1.00000000000000000e+00,9.43206758278605776e+02
5.738,1.00000000000000000e+00,9.43235138971904576e+02
5.739,1.00000000000000000e+00,9.43263505629521319e+02
5.74,1.00000000000000000e+00,9.43291858259361675e+02
5.741,1.00000000000000000e+00,9.43320196869330289e+02
5.742,1.00000000000000000e+00,9.43348521467330329e+02
5.743,1.00000000000000000e+00,9.43376832061263372e+02
5.744,1.00000000000000000e+00,9.43405128659029856e+02
5.745,1.00000000000000000e+00,9.43433411268528630e+02
5.746,1.00000000000000000e+00,9.43461679897657518e+02
5.747,1.00000000000000000e+00,9.43489934554312526e+02
5.748,1.00000000000000000e+00,9.43518175246388751e+02
5.749,1.00000000000000000e+00,9.43546401981779582e+02
5.75,1.00000000000000000e+00,9.43574614768377273e+02
5.751,1.00000000000000000e+00,9.43602813614072488e+02
5.752,1.00000000000000000e+00,9.43630998526754979e+02
5.753,1.00000000000000000e+00,9.43659169514312680e+02
5.754,1.00000000000000000e+00,9.43687326584632501e+02
5.755,1.00000000000000000e+00,9.43715469745599989e+02
5.756,1.00000000000000000e+00,9.43743599005099213e+02
5.757,1.00000000000000000e+00,9.43771714371013104e+02
5.758,1.00000000000000000e+00,9.43799815851223229e+02
5.759,1.00000000000000000e+00,9.43827903453609679e+02
5.76,1.00000000000000000e+00,9.43855977186051518e+02
5.761,1.00000000000000000e+00,9.43884037056426223e+02
5.762,1.00000000000000000e+00,9.43912083072610244e+02
5.763,1.00000000000000000e+00,9.43940115242478669e+02
5.764,1.00000000000000000e+00,9.43968133573905220e+02
5.765,1.00000000000000000e+00,9.43996138074762257e+02
5.766,1.00000000000000000e+00,9.44024128752921115e+02
5.767,1.00000000000000000e+00,9.44052105616251652e+02
5.768,1.00000000000000000e+00,9.44080068672622588e+02
5.769,1.00000000000000000e+00,9.44108017929901166e+02
5.77,1.00000000000000000e+00,9.44135953395953607e+02
5.771,1.00000000000000000e+00,9.44163875078644878e+02
5.772,1.00000000000000000e+00,9.44191782985838472e+02
5.773,1.00000000000000000e+00,9.44219677125396970e+02
5.774,1.00000000000000000e+00,9.44247557505181248e+02
5.775,1.00000000000000000e+00,9.44275424133051388e+02
5.776,1.00000000000000000e+00,9.44303277016866105e+02
5.777,1.00000000000000000e+00,9.44331116164482751e+02
5.778,1.00000000000000000e+00,9.44358941583757542e+02
5.779,1.00000000000000000e+00,9.44386753282545669e+02
5.78,1.00000000000000000e+00,9.44414551268700620e+02
5.781,1.00000000000000000e+00,9.44442335550075313e+02
5.782,1.00000000000000000e+00,9.44470106134520961e+02
5.783,1.00000000000000000e+00,9.44497863029887753e+02
5.784,1.00000000000000000e+00,9.44525606244024743e+02
5.785,1.00000000000000000e+00,9.44553335784779733e+02
5.786,1.00000000000000000e+00,9.44581051659999275e+02
5.787,1.00000000000000000e+00,9.44608753877528784e+02
5.788,1.00000000000000000e+00,9.44636442445212651e+02
5.789,1.00000000000000000e+00,9.44664092705288908e+02
5.79,1.00000000000000000e+00,9.44691724154527151e+02
5.791,1.00000000000000000e+00,9.44719341758153973e+02
5.792,1.00000000000000000e+00,9.44746945523197610e+02
5.793,1.00000000000000000e+00,9.44774535456683680e+02
5.794,1.00000000000000000e+00,9.44802111565635073e+02
5.795,1.00000000000000000e+00,9.44829673857071953e+02
5.796,1.00000000000000000e+00,9.44857222338011411e+02
5.797,1.00000000000000000e+00,9.44884757015468267e+02
5.798,1.00000000000000000e+00,9.44912277896454270e+02
5.799,1.00000000000000000e+00,9.44939784987978442e+02
5.8,1.00000000000000000e+00,9.44967278297047187e+02
5.801,1.00000000000000000e+00,9.44994757830664071e+02
5.802,1.00000000000000000e+00,9.45022223595830042e+02
5.803,1.00000000000000000e+00,9.45049675599543093e+02
5.804,1.00000000000000000e+00,9.45077113848798717e+02
5.805,1.00000000000000000e+00,9.45104538350589678e+02
5.806,1.00000000000000000e+00,9.45131949111905669e+02
5.807,1.00000000000000000e+00,9.45159346139734225e+02
5.808,1.00000000000000000e+00,9.45186729441059697e+02
5.809,1.00000000000000000e+00,9.45214099022863820e+02
5.81,1.00000000000000000e+00,9.45241454892125944e+02
5.811,1.00000000000000000e+00,9.45268797055822233e+02
5.812,1.00000000000000000e+00,9.45296125520926466e+02
5.813,1.00000000000000000e+00,9.45323440294409579e+02
5.814,1.00000000000000000e+00,9.45350741383239892e+02
5.815,1.00000000000000000e+00,9.45378028794382999e+02
5.816,1.00000000000000000e+00,9.45405302534801876e+02
5.817,1.00000000000000000e+00,9.45432562611456547e+02
5.818,1.00000000000000000e+00,9.45459809031304758e+02
5.819,1.00000000000000000e+00,9.45487041801301302e+02
5.82,1.00000000000000000e+00,9.45514260928398244e+02
5.821,1.00000000000000000e+00,9.45541466419545145e+02
5.822,1.00000000000000000e+00,9.45568658281688840e+02
5.823,1.00000000000000000e+00,9.45595836521773549e+02
5.824,1.00000000000000000e+00,9.45623001146740762e+02
5.825,1.00000000000000000e+00,9.45650152163529128e+02
5.826,1.00000000000000000e+00,9.45677289579075023e+02
5.827,1.00000000000000000e+00,9.45704413400311978e+02
5.828,1.00000000000000000e+00,9.45731523634170685e+02
5.829,1.00000000000000000e+00,9.45758620287579447e+02
5.83,1.00000000000000000e+00,9.45785703367463952e+02
5.831,1.00000000000000000e+00,9.45812772880746934e+02
5.832,1.00000000000000000e+00,9.45839828834348850e+02
5.833,1.00000000000000000e+00,9.45866871235187318e+02
5.834,1.00000000000000000e+00,9.45893900090177340e+02
5.835,1.00000000000000000e+00,9.45920915406231302e+02
5.836,1.00000000000000000e+00,9.45947917190258863e+02
5.837,1.00000000000000000e+00,9.45974905449167409e+02
5.838,1.00000000000000000e+00,9.46001880189861367e+02
5.839,1.00000000000000000e+00,9.46028841419242553e+02
5.84,1.00000000000000000e+00,9.46055789144210394e+02
5.841,1.00000000000000000e+00,9.46082723371661473e+02
5.842,1.00000000000000000e+00,9.46109644108489988e+02
5.843,1.00000000000000000e+00,9.46136551361587294e+02
5.844,1.00000000000000000e+00,9.46163445137842359e+02
5.845,1.00000000000000000e+00,9.46190325444141422e+02
5.846,1.00000000000000000e+00,9.46217192287368221e+02
5.847,1.00000000000000000e+00,9.46244045674403765e+02
5.848,1.00000000000000000e+00,9.46270885612126563e+02
5.849,1.00000000000000000e+00,9.46297712107412622e+02
5.85,1.00000000000000000e+00,9.46324525167135221e+02
5.851,1.00000000000000000e+00,9.46351324798165251e+02
5.852,1.00000000000000000e+00,9.46378111007370649e+02
5.853,1.00000000000000000e+00,9.46404883801617302e+02
5.854,1.00000000000000000e+00,9.46431643187768032e+02
5.855,1.00000000000000000e+00,9.46458389172683610e+02
5.856,1.00000000000000000e+00,9.46485121763221628e+02
5.857,1.00000000000000000e+00,9.46511840966237742e+02
5.858,1.00000000000000000e+00,9.46538546788584654e+02
5.859,1.00000000000000000e+00,9.46565239237112564e+02
5.86,1.00000000000000000e+00,9.46591918318669173e+02
5.861,1.00000000000000000e+00,9.46618584040099790e+02
5.862,1.00000000000000000e+00,9.46645236408247001e+02
5.863,1.00000000000000000e+00,9.46671875429950774e+02
5.864,1.00000000000000000e+00,9.46698501112048802e+02
5.865,1.00000000000000000e+00,9.46725113461375940e+02
5.866,1.00000000000000000e+00,9.46751712484764880e+02
5.867,1.00000000000000000e+00,9.46778298189045472e+02
5.868,1.00000000000000000e+00,9.46804870581045066e+02
5.869,1.00000000000000000e+00,9.46831429667588736e+02
5.87,1.00000000000000000e+00,9.46857975455498831e+02
5.871,1.00000000000000000e+00,9.46884507951595310e+02
5.872,1.00000000000000000e+00,9.46911027162695405e+02
5.873,1.00000000000000000e+00,9.46937533095614071e+02
5.874,1.00000000000000000e+00,9.46964025757163654e+02
5.875,1.00000000000000000e+00,9.46990505154154107e+02
5.876,1.00000000000000000e+00,9.47016971293392771e+02
5.877,1.00000000000000000e+00,9.47043424181684486e+02
5.878,1.00000000000000000e+00,9.47069863825831590e+02
5.879,1.00000000000000000e+00,9.47096290232634146e+02
5.88,1.00000000000000000e+00,9.47122703408889379e+02
5.881,1.00000000000000000e+00,9.47149103361392349e+02
5.882,1.00000000000000000e+00,9.47175490096935619e+02
5.883,1.00000000000000000e+00,9.47201863622308906e+02
5.884,1.00000000000000000e+00,9.47228223944299884e+02
5.885,1.00000000000000000e+00,9.47254571069693611e+02
5.886,1.00000000000000000e+00,9.47280905005272643e+02
5.887,1.00000000000000000e+00,9.47307225757817150e+02
5.888,1.00000000000000000e+00,9.47333533334104686e+02
5.889,1.00000000000000000e+00,9.47359827740910532e+02
5.89,1.00000000000000000e+00,9.47386108985007354e+02
5.891,1.00000000000000000e+00,9.47412377073165658e+02
5.892,1.00000000000000000e+00,9.47438632012153107e+02
5.893,1.00000000000000000e+00,9.47464873808735206e+02
5.894,1.00000000000000000e+00,9.47491102469674843e+02
5.895,1.00000000000000000e+00,9.47517318001732747e+02
5.896,1.00000000000000000e+00,9.47543520411666918e+02
5.897,1.00000000000000000e+00,9.47569709706232970e+02
5.898,1.00000000000000000e+00,9.47595885892184242e+02
5.899,1.00000000000000000e+00,9.47622048976271685e+02
5.9,1.00000000000000000e+00,9.47648198965243523e+02
5.901,1.00000000000000000e+00,9.47674335865845819e+02
5.902,1.00000000000000000e+00,9.47700459684822135e+02
5.903,1.00000000000000000e+00,9.47726570428913760e+02
5.904,1.00000000000000000e+00,9.47752668104859254e+02
5.905,1.00000000000000000e+00,9.47778752719395243e+02
5.906,1.00000000000000000e+00,9.47804824279255513e+02
5.907,1.00000000000000000e+00,9.47830882791171689e+02
5.908,1.00000000000000000e+00,9.47856928261872895e+02
5.909,1.00000000000000000e+00,9.47882960698085981e+02
5.91,1.00000000000000000e+00,9.47908980106535296e+02
5.911,1.00000000000000000e+00,9.47934986493942915e+02
5.912,1.00000000000000000e+00,9.47960979867028527e+02
5.913,1.00000000000000000e+00,9.47986960232509205e+02
5.914,1.00000000000000000e+00,9.48012927597099974e+02
5.915,1.00000000000000000e+00,9.48038881967513134e+02
5.916,1.00000000000000000e+00,9.48064823350459164e+02
5.917,1.00000000000000000e+00,9.48090751752645588e+02
5.918,1.00000000000000000e+00,9.48116667180777995e+02
5.919,1.00000000000000000e+00,9.48142569641559248e+02
5.92,1.00000000000000000e+00,9.48168459141690164e+02
5.921,1.00000000000000000e+00,9.48194335687869170e+02
5.922,1.00000000000000000e+00,9.48220199286792081e+02
5.923,1.00000000000000000e+00,9.48246049945152663e+02
5.924,1.00000000000000000e+00,9.48271887669642297e+02
5.925,1.00000000000000000e+00,9.48297712466949861e+02
5.926,1.00000000000000000e+00,9.48323524343761960e+02
5.927,1.00000000000000000e+00,9.48349323306762926e+02
5.928,1.00000000000000000e+00,9.48375109362634930e+02
5.929,1.00000000000000000e+00,9.48400882518057415e+02
5.93,1.00000000000000000e+00,9.48426642779707777e+02
5.931,1.00000000000000000e+00,9.48452390154260911e+02
5.932,1.00000000000000000e+00,9.48478124648389780e+02
5.933,1.00000000000000000e+00,9.48503846268764505e+02
5.934,1.00000000000000000e+00,9.48529555022053387e+02
5.935,1.00000000000000000e+00,9.48555250914921999e+02
5.936,1.00000000000000000e+00,9.48580933954033867e+02
5.937,1.00000000000000000e+00,9.48606604146050131e+02
5.938,1.00000000000000000e+00,9.48632261497629770e+02
5.939,1.00000000000000000e+00,9.48657906015429262e+02
5.94,1.00000000000000000e+00,9.48683537706102811e+02
5.941,1.00000000000000000e+00,9.48709156576302576e+02
5.942,1.00000000000000000e+00,9.48734762632678212e+02
5.943,1.00000000000000000e+00,9.48760355881877217e+02
5.944,1.00000000000000000e+00,9.48785936330544587e+02
5.945,1.00000000000000000e+00,9.48811503985323156e+02
5.946,1.00000000000000000e+00,9.48837058852853829e+02
5.947,1.00000000000000000e+00,9.48862600939774666e+02
5.948,1.00000000000000000e+00,9.48888130252721908e+02
5.949,1.00000000000000000e+00,9.48913646798329296e+02
5.95,1.00000000000000000e+00,9.48939150583228411e+02
5.951,1.00000000000000000e+00,9.48964641614048560e+02
5.952,1.00000000000000000e+00,9.48990119897416662e+02
